canonical_smiles
CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC
CC(C)=CCC/C(C)=C/CNC(=O)Cc1ccc(Cl)cc1
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N
C#CCN(C)Cc1ccccc1
Oc1ccccc1O
CC(C)(C)NC(=O)Cc1ccc(O)c(Cl)c1
CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1
C=CCOc1ccc(S(N)(=O)=O)cc1
CCCC[C@@H](CC(=O)NO)S(=O)(=O)c1ccccc1
CN(Cc1ccccc1)C(=O)CN(C#N)NC(=O)OC(C)(C)C
CCSc1ccc(CC(C)N)cc1
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C
C#Cc1cccc(S(N)(=O)=O)c1
CCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CCCCCCCCCCCCNCc1cccc(O)c1
Cc1ccc(S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O)cc1
CC(C)OC(=O)/C=C/c1ccc(O)cc1
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)NO
CC(C)(F)CNS(=O)(=O)c1ccc(N)cc1
CC(C)(C)c1ccc(OS(N)(=O)=O)c(OS(N)(=O)=O)c1
CC(C)NC[C@H](O)c1ccc(O)c(O)c1
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCc1ccccc1
Nc1ccc(S(N)(=O)=O)cc1
CCCCCCCCc1ccc(CC[C@@H](N)C[C@@H](O)P(=O)(O)O)cc1
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
NS(=O)(=O)c1ccc(C(=O)O)cc1
NS(=O)(=O)C(F)(F)c1ccccc1
O=P(O)(O)C(NS(=O)(=O)c1ccc(Cl)cc1)P(=O)(O)O
O=C(CCCCCCS)NCc1ccc(C(F)(F)F)cc1
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCCC(=O)OC
NS(=O)(=O)C(F)(F)c1ccc([N+](=O)[O-])cc1
O=C(CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)NO
O=C(CCCCCCS)Nc1ccccc1
CCCSc1c(F)c(F)c(S(N)(=O)=O)c(F)c1F
CC(C)(C)OC(=O)NCCCCCOc1ccc(S(N)(=O)=O)cc1
COc1ccc(OC)cc1
CCC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C
C#CCN(C)CCCOc1ccc(Cl)cc1Cl
NS(=O)(=O)c1ccccc1
CCCCCCCOc1ccc(CC[C@](C)(N)COP(=O)(O)O)cc1
CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1
NS(=O)(=O)c1c(F)c(F)c(SCCC(=O)O)c(F)c1F
Cc1ccc(C(F)(F)S(N)(=O)=O)cc1
CN(C)CC/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1
O=C(O)/C(O)=C/C(=O)c1ccccc1
NOS(=O)(=O)NC(=O)OCc1ccccc1
C=CC[C@@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC
COc1cc(C[C@@H](C)N)c(OC)cc1I
C#CCN(CC#C)c1ccc(S(N)(=O)=O)cc1
CC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C
CC(C)[C@H](C(=O)NO)N(CCN=[N+]=[N-])S(=O)(=O)c1ccc(OCCF)cc1
O=C(CNS(=O)(=O)CCc1ccccc1)NO
CC(C)CS(=O)(=O)C[C@H](NC(=O)c1ccccc1)C(=O)N(C)N(C)C#N
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N(C)N(C)C#N
COC(=O)c1ccccc1S(N)(=O)=O
O=C(O)/C=C/c1ccc(O)c(O)c1
OB(O)CCc1ccccc1
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C
COC(=O)CS(=O)(=O)c1cc(Cl)c(C)cc1S(N)(=O)=O
NS(=O)(=O)c1ccc(C(=O)OCCCCO[N+](=O)[O-])cc1
